timestamp_utc,sensor,internal_temp,pressure,external_temp,humidity,solar_irradiance,wind_speed,time_local
2025-03-25 13:00:00+00:00,01.West.120,22.900000000000002,1020.61053,11.0303335,75.96666666666667,298.96666666666664,0.0,2025-03-25 14:00:00+01:00
2025-03-25 14:00:00+00:00,01.West.120,22.75,1020.6828,10.976833,73.78333333333333,159.25,0.625856,2025-03-25 15:00:00+01:00
2025-03-25 15:00:00+00:00,01.West.120,22.96666666666667,1020.6591,10.2975,75.01666666666667,75.03333333333333,0.65565866,2025-03-25 16:00:00+01:00
2025-03-25 16:00:00+00:00,01.West.120,23.060000000000002,1020.8267,9.929999,79.25,33.81666666666667,0.07450666,2025-03-25 17:00:00+01:00
2025-03-25 17:00:00+00:00,01.West.120,22.8,1021.1366,9.2755,84.95,9.016666666666667,0.06705599,2025-03-25 18:00:00+01:00
2025-03-25 18:00:00+00:00,01.West.120,22.566666666666666,1021.69025,8.925,86.03333333333333,0.0,0.029802667,2025-03-25 19:00:00+01:00
2025-03-25 19:00:00+00:00,01.West.120,22.366666666666664,1022.1643,8.9585,86.28333333333333,0.0,0.0149013335,2025-03-25 20:00:00+01:00
2025-03-25 20:00:00+00:00,01.West.120,22.233333333333334,1022.3822,8.951,87.1,0.0,0.0,2025-03-25 21:00:00+01:00
2025-03-25 21:00:00+00:00,01.West.120,22.166666666666668,1022.6847,8.774,87.88333333333334,0.0,0.0149013335,2025-03-25 22:00:00+01:00
2025-03-25 22:00:00+00:00,01.West.120,22.100000000000005,1023.0104,8.4715,88.0,0.0,0.0,2025-03-25 23:00:00+01:00
2025-03-25 23:00:00+00:00,01.West.120,22.016666666666666,1023.18365,7.853667,88.0,0.0,0.0,2025-03-26 00:00:00+01:00
2025-03-26 00:00:00+00:00,01.West.120,22.0,1023.3338,7.3353333,88.0,0.0,0.0,2025-03-26 01:00:00+01:00
2025-03-26 01:00:00+00:00,01.West.120,21.983333333333334,1023.2751,7.3575,88.0,0.0,0.0,2025-03-26 02:00:00+01:00
2025-03-26 02:00:00+00:00,01.West.120,21.933333333333334,1023.40717,7.5338335,88.0,0.0,0.0,2025-03-26 03:00:00+01:00
2025-03-26 03:00:00+00:00,01.West.120,21.916666666666668,1023.62274,7.7730002,88.0,0.0,0.0,2025-03-26 04:00:00+01:00
2025-03-26 04:00:00+00:00,01.West.120,21.88333333333333,1023.92926,7.75,88.0,0.0,0.0,2025-03-26 05:00:00+01:00
2025-03-26 05:00:00+00:00,01.West.120,21.88333333333333,1024.4146,7.6301665,88.0,1.0833333333333333,0.0,2025-03-26 06:00:00+01:00
2025-03-26 06:00:00+00:00,01.West.120,21.88333333333333,1024.7922,7.9708333,87.63333333333334,28.55,0.0,2025-03-26 07:00:00+01:00
2025-03-26 07:00:00+00:00,01.West.120,21.916666666666668,1025.1567,8.533,86.48333333333333,95.33333333333333,0.0149013335,2025-03-26 08:00:00+01:00
2025-03-26 08:00:00+00:00,01.West.120,22.25,1025.483,9.4445,83.8,152.5,0.08195733,2025-03-26 09:00:00+01:00
2025-03-26 09:00:00+00:00,01.West.120,22.516666666666666,1025.8352,10.364166,80.15,200.75,0.059605334,2025-03-26 10:00:00+01:00
2025-03-26 10:00:00+00:00,01.West.120,22.366666666666664,1026.1039,9.7126665,80.28333333333333,123.45,0.14901333,2025-03-26 11:00:00+01:00
2025-03-26 11:00:00+00:00,01.West.120,22.21666666666667,1025.9,10.1433325,78.68333333333334,185.46666666666667,0.03725333,2025-03-26 12:00:00+01:00
2025-03-26 12:00:00+00:00,01.West.120,22.233333333333334,1025.6287,11.378,73.01666666666667,268.2,0.022352,2025-03-26 13:00:00+01:00
2025-03-26 13:00:00+00:00,01.West.120,22.3,1025.255,12.224167,68.3,256.3833333333333,0.06705599,2025-03-26 14:00:00+01:00
2025-03-26 14:00:00+00:00,01.West.120,22.233333333333334,1025.1134,12.273666,67.11666666666666,205.15,0.07450666,2025-03-26 15:00:00+01:00
2025-03-26 15:00:00+00:00,01.West.120,22.183333333333334,1024.7125,12.225666,66.36666666666666,151.5,0.044704,2025-03-26 16:00:00+01:00
2025-03-26 16:00:00+00:00,01.West.120,22.05,1024.6578,12.703334,64.11666666666666,150.11666666666667,0.0074506667,2025-03-26 17:00:00+01:00
2025-03-26 17:00:00+00:00,01.West.120,22.0,1024.7922,11.168,67.93333333333334,33.13333333333333,0.0,2025-03-26 18:00:00+01:00
2025-03-26 18:00:00+00:00,01.West.120,21.866666666666664,1025.053,10.137333,72.33333333333333,0.48333333333333334,0.0,2025-03-26 19:00:00+01:00
2025-03-26 19:00:00+00:00,01.West.120,21.82,1025.1466,9.12,75.23333333333333,0.0,0.0,2025-03-26 20:00:00+01:00
2025-03-26 20:00:00+00:00,01.West.120,21.8,1025.1472,7.723167,79.85,0.0,0.0,2025-03-26 21:00:00+01:00
2025-03-26 21:00:00+00:00,01.West.120,21.78333333333333,1025.0427,6.6823335,83.76666666666667,0.0,0.0,2025-03-26 22:00:00+01:00
2025-03-26 22:00:00+00:00,01.West.120,21.683333333333334,1024.8977,5.9925,85.76666666666667,0.0,0.0,2025-03-26 23:00:00+01:00
2025-03-26 23:00:00+00:00,01.West.120,21.666666666666668,1024.7843,5.324667,86.93333333333334,0.0,0.0,2025-03-27 00:00:00+01:00
2025-03-27 00:00:00+00:00,01.West.120,21.683333333333334,1024.4784,4.8463335,87.76666666666667,0.0,0.0,2025-03-27 01:00:00+01:00
2025-03-27 01:00:00+00:00,01.West.120,21.61666666666667,1024.1409,4.3495,88.0,0.0,0.0,2025-03-27 02:00:00+01:00
2025-03-27 02:00:00+00:00,01.West.120,21.61666666666667,1023.7881,3.8103333,88.0,0.0,0.0,2025-03-27 03:00:00+01:00
2025-03-27 03:00:00+00:00,01.West.120,21.600000000000005,1023.6493,3.5193334,88.81666666666666,0.0,0.0,2025-03-27 04:00:00+01:00
2025-03-27 04:00:00+00:00,01.West.120,21.55,1023.2406,3.3586667,89.0,0.0,0.0,2025-03-27 05:00:00+01:00
2025-03-27 05:00:00+00:00,01.West.120,21.566666666666666,1023.1046,3.12,89.0,3.5166666666666666,0.0,2025-03-27 06:00:00+01:00
2025-03-27 06:00:00+00:00,01.West.120,21.8,1022.90936,4.5975003,89.0,62.95,0.0,2025-03-27 07:00:00+01:00
2025-03-27 07:00:00+00:00,01.West.120,22.933333333333334,1022.73663,6.986,88.78333333333333,146.2,0.13411199,2025-03-27 08:00:00+01:00
2025-03-27 08:00:00+00:00,01.West.120,23.233333333333334,1022.6779,9.302667,83.86666666666666,174.48333333333332,0.26822397,2025-03-27 09:00:00+01:00
2025-03-27 09:00:00+00:00,01.West.120,23.75,1022.5058,10.985999,73.81666666666666,347.4,0.78232,2025-03-27 10:00:00+01:00
2025-03-27 10:00:00+00:00,01.West.120,24.0,1022.3777,12.3446665,68.38333333333334,525.6833333333333,0.603504,2025-03-27 11:00:00+01:00
2025-03-27 11:00:00+00:00,01.West.120,23.916666666666668,1021.82574,13.401334,63.21666666666667,591.2833333333333,0.36508268,2025-03-27 12:00:00+01:00
2025-03-27 12:00:00+00:00,01.West.120,23.599999999999998,1021.15063,14.559,57.93333333333333,582.7666666666667,0.21606933,2025-03-27 13:00:00+01:00
2025-03-27 13:00:00+00:00,01.West.120,23.333333333333332,1020.3182,15.356334,56.81666666666667,519.0666666666667,0.16391467,2025-03-27 14:00:00+01:00
2025-03-27 14:00:00+00:00,01.West.120,23.083333333333332,1019.6246,15.6405,54.05,436.31666666666666,0.16391467,2025-03-27 15:00:00+01:00
